"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of incorporated enterprise with employees",273
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of incorporated enterprise without employees",158
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of incorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of unincorporated enterprise with employees",61
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of unincorporated enterprise without employees",293
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Contributing family worker",64
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Not stated",68
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","North Ryde - East Ryde","Total",11976
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Employee",4480
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of incorporated enterprise with employees",303
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of incorporated enterprise without employees",188
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of incorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of unincorporated enterprise with employees",105
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of unincorporated enterprise without employees",320
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Contributing family worker",83
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Not stated",52
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","West Ryde - Meadowbank","Total",5531
"Persons Aged 15 Years and Over Place of Work","Putney","Employee",338
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of incorporated enterprise with employees",55
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of incorporated enterprise without employees",59
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of unincorporated enterprise with employees",19
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of unincorporated enterprise without employees",76
"Persons Aged 15 Years and Over Place of Work","Putney","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Putney","Contributing family worker",19
"Persons Aged 15 Years and Over Place of Work","Putney","Not stated",6
"Persons Aged 15 Years and Over Place of Work","Putney","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Putney","Total",567
"Persons Aged 15 Years and Over Place of Work","Ryde","Employee",6320
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of incorporated enterprise with employees",297
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of incorporated enterprise without employees",215
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of unincorporated enterprise with employees",86
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of unincorporated enterprise without employees",458
"Persons Aged 15 Years and Over Place of Work","Ryde","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Ryde","Contributing family worker",96
"Persons Aged 15 Years and Over Place of Work","Ryde","Not stated",67
"Persons Aged 15 Years and Over Place of Work","Ryde","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ryde","Total",7551
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Employee",1333
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of incorporated enterprise with employees",47
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of incorporated enterprise without employees",46
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of unincorporated enterprise with employees",27
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of unincorporated enterprise without employees",90
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Contributing family worker",19
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Not stated",17
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ashcroft - Busby - Miller","Total",1585
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Employee",2238
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of incorporated enterprise with employees",292
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of incorporated enterprise without employees",152
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of incorporated enterprise - employees not stated",13
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of unincorporated enterprise with employees",71
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of unincorporated enterprise without employees",310
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Owner manager of unincorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Contributing family worker",117
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Not stated",45
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Austral - Greendale","Total",3240
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Employee",3217
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of incorporated enterprise with employees",311
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of incorporated enterprise without employees",185
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of incorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of unincorporated enterprise with employees",90
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of unincorporated enterprise without employees",376
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Owner manager of unincorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Contributing family worker",99
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Not stated",62
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Cobbitty - Leppington","Total",4354
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Employee",10
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of incorporated enterprise with employees",5
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of incorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of unincorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of unincorporated enterprise without employees",3
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Contributing family worker",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Badgerys Creek","Total",13
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Employee",535
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of incorporated enterprise with employees",52
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of incorporated enterprise without employees",58
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of unincorporated enterprise with employees",13
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of unincorporated enterprise without employees",74
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Contributing family worker",13
"Persons Aged 15 Years and Over Place of Work","Cecil Hills","Not stated",9
